                
  Z                     H [1/MPC]               COMOV. DIST.        ANG.DIAM.DIST.          LUM. DIST.              GR.FAC. D               GR.FAC. F             
  31.737122956350255    0.02406408486034224     11413.187319794497  348.63134842399455      373634.91661197005      0.03944421355807955     0.9937901179773505    
  31.50916416711017     0.023812425504921467    11403.664420335639  350.7830703279918       370723.59874732455      0.03971908415958663     0.993832084290276     
  31.282792699274665    0.02356340352068902     11394.107890736304  352.9467848979592       367833.62302980985      0.03999588194011729     0.9938737405785905    
  31.05799750033642     0.02331699118244793     11384.517614497283  355.1225435830112       364964.83722808986      0.04027462040554152     0.9939150884946091    
  30.834767594741628    0.023073161058032653    11374.893474712419  357.31039784915185      362117.0901824129       0.0405553131562088      0.9939561296701643    
  30.61309208335424     0.022831886005186226    11365.23535406728   359.510399175777        359290.23179712205      0.04083797388760412     0.9939968657165359    
  30.39296014292394     0.022593139168471194    11355.543134837855  361.7225990521135       356484.11303321837      0.0411226163910085      0.9940372982243735    
  30.17436102555786     0.022356893976213838    11345.816698889232  363.9470489735948       353698.58590097603      0.04140925455416389     0.9940774287636188    
  29.957284058196002    0.022123124137481485    11336.055927674273  366.1838004381728       350933.50345260906      0.04169790236194261     0.9941172588834215    
  29.741718642090166    0.021891803639092298    11326.2607022323    368.43290494256553      348188.71977498796      0.04198857389702126     0.9941567901120532    
  29.5276542522867      0.021662906742657483    11316.43090318777   370.69441397843735      345464.0899824087       0.04228128334055909     0.9941960239568157    
  29.315080437112695    0.021436407981655303    11306.56641074894   372.96837902851405      342759.47020941065      0.04257604497288101     0.9942349619039452    
  29.103986817665845    0.02121228215853668     11296.667104706557  375.2548515626297       340074.7176036456       0.04287287317416514     0.9942736054185153    
  28.894363087307823    0.020990504341862035    11286.732864432515  377.5538830337046       337409.6903187955       0.04317178242513489     0.9943119559443312    
  28.686199011161165    0.020771049863468952    11276.763568878534  379.86552487365566      334764.24750754016      0.04347278730775581     0.9943500149038231    
  28.479484425609723    0.02055389431567042     11266.75909657482   382.18982848923383      332138.2493145741       0.04377590250593694     0.9943877836979345    
  28.274209237802506    0.020339013548483224    11256.719325628741  384.52684525779307      329531.55686967087      0.044081142806236914    0.9944252637060039    
  28.070363425161055    0.020126383666886224    11246.644133723483  386.8766265229852       326944.03228079726      0.044388523098574814    0.9944624562856459    
  27.867937034890176    0.019915981028108154    11236.53339811672   389.2392235903832       324375.53862727404      0.044698058376945626    0.9944993627726241    
  27.666920183492156    0.019707782238944677    11226.386995639281  391.61468772302914      321825.93995298556      0.04500976374014055     0.9945359844807207    
  27.467303056284287    0.019501764153104267    11216.204802693801  394.00307013690826      319295.10125963576      0.045323654392472046    0.9945723227016015    
  27.269075906919806    0.019297903868582697    11205.986695253388  396.40442199634646      316782.88850005146      0.045639745644503724    0.994608378704676     
  27.072229056912086    0.019096178725065756    11195.732548860287  398.81879440933164      314289.1685715322       0.045958052913785054    0.9946441537369526    
  26.87675289516227     0.018896566301360003    11185.442238624531  401.24623842275594      311813.8093092467       0.04627859172559088     0.9946796490228865    
  26.682637877490066    0.01869904441285106     11175.115639222602  403.68680501757984      309356.6794796752       0.0466013777136659      0.9947148657642272    
  26.489874526167878    0.018503591108989276    11164.752624896093  406.1405451039166       306917.64877409703      0.04692642662097399     0.994749805139856     
  26.29845342945816     0.018310184670802497    11154.353069450355  408.6075095160347       304496.5878021242       0.04725375430045252     0.9947844683056203    
  26.108365241154008    0.018118803608435527    11143.916846253169  411.0877490072791       302093.36808528         0.04758337671577158     0.9948188563941616    
  25.919600680122887    0.01792942665871598     11133.443828233383  413.5813142449095       299707.86205062136      0.047915309942098236    0.9948529705147399    
  25.732150529853637    0.01774203278274644     11122.933887879588  416.0882558048534       297339.9430244073       0.04824957016686574     0.9948868117530503    
  25.546005638006537    0.01755660116352238     11112.386897238755  418.6086241663752       294989.48522580997      0.04858617369054789     0.9949203811710332    
  25.361156915966557    0.017373111203575736    11101.802727914905  421.142469706658        292656.36376067036      0.04892513692743826     0.9949536798066824    
  25.177595338399698    0.017191542522643766    11091.181251067752  423.6898426952987       290340.4546152973       0.04926647640643472     0.9949867086738414    
  24.99531194281242     0.017011874955362955    11080.522337411376  426.250793288714        288041.63465030974      0.049610208771828965    0.9950194687620001    
  24.814297829114143    0.01683408854898769     11069.825857212858  428.82537152445707      285759.7815945215       0.04995635078410117     0.995051961036079     
  24.634544159182788    0.016658163561133414    11059.091680290956  431.41362731544325      283494.7740388695       0.05030491932071988     0.9950841864362124    
  24.45604215643335     0.016484080457544046    11048.319676014751  434.01561044408373      281246.4914303836       0.05065593137694699     0.9951161458775208    
  24.27878310538947     0.016311819909883292    11037.509713302303  436.63137055632603      279014.8140661984       0.051009404066648036    0.9951478402498802    
  24.102758351257982    0.016141362793549757    11026.66166061932   439.2609571556003       276799.62308760785      0.0513653546231076      0.9951792704176801    
  23.92795929950643     0.015972690185515365    11015.775385977813  441.9044195966705       274600.80047415965      0.05172380039985015     0.995210437219581     
  23.754377415443518    0.015805783362187104    11004.85075693475   444.56180707938756      272418.2290377921       0.05208475887146596     0.995241341468259     
  23.582004223802507    0.01564062379729162     10993.887640590725  447.23316864234585      270251.7924170114       0.052448247634442474    0.9952719839501465    
  23.410831308327456    0.015477193159782505    10982.885903588622  449.9185531564402       268101.3750711094       0.052814284408001       0.9953023654251633    
  23.2408503113624      0.015315473311770043    10971.84541211228   452.61800931832215      265966.8622744221       0.053182887034938654    0.9953324866264431    
  23.072052933443366    0.015155446306473135    10960.76603188515   455.3315856437541       263848.14011062734      0.05355407348247578     0.9953623482600513    
  22.904430932893213    0.014997094386193172    10949.647628168981  458.0593304608619       261745.0954670834       0.05392786184310875     0.9953919510046922    
  22.73797612541932     0.014840399980309617    10938.490065762471  460.80129190328137      259657.61602920594      0.05430427033546814     0.9954212955114137    
  22.572680383714058    0.01468534570329709     10927.29320899996   463.5575179032008       257585.59027488518      0.054683317305182375    0.9954503824032981    
  22.40853563705804     0.01453191435276364     10916.056921750082  466.32805618429535      255528.9074689409       0.05506502122574689     0.9954792122751499    
  22.245533870926153    0.014380088907510082    10904.781067414466  469.112954254554        253487.4576576172       0.05544940069939868     0.9955077856931718    
  22.083667126596303    0.014229852525610077    10893.465508926402  471.91225939899647      251461.13166311505      0.05583647445799646     0.9955361031946333    
  21.9229275007609      0.01408118854251078     10882.11010874953   474.72601867227957      249449.8210781628       0.056226261363906294    0.9955641652875303    
  21.763307145141056    0.013934080469153842    10870.714728876525  477.5542788911906       247453.4182606251       0.05661878041089275     0.9955919724502368    
  21.60479826610346     0.013788511990116473    10859.279230827784  480.3970866270274       245471.81632814923      0.05701405072501573     0.9956195251311462    
  21.447393124279905    0.013644466961772449    10847.80347565013   483.2544881978637       243504.90915284838      0.05741209156553278     0.9956468237483035    
  21.291084034189485    0.013501929410472766    10836.287323915498  486.12652966069675      241552.59135602266      0.057812922325807016    0.9956738686890295    
  21.135863363863415    0.013360883530745759    10824.73063571964   489.01325680347793      239614.7583029163       0.05821656253422081     0.9957006603095341    
  20.981723534472454    0.013221313683516481    10813.133270680832  491.9147151370239       237691.30609751193      0.05862303185509499     0.9957271989345183    
  20.828657019956935    0.013083204394345115    10801.495087938587  494.830949886806        235782.131577361        0.05903235008961372     0.9957534848567708    
  20.676656346659364    0.012946540351684232    10789.815946152363  497.7620059846179       233887.13230845003      0.05944453717675511     0.9957795183367493    
  20.525714092959564    0.012811306405154679    10778.095703500288  500.70792806011906      232006.20658010308      0.05985961319422752     0.9958052996021547    
  20.37582288891241     0.012677487563839894    10766.334217677882  503.66876043225244      230139.25339991975      0.060277598359411516    0.9958308288474925    
  20.226975415887985    0.012545068994598422    10754.531345896792  506.64454710053656      228286.17248874792      0.060698513030307676    0.9958561062336265    
  20.07916440621435     0.012414036020394523    10742.686944883517  509.63533173622693      226446.8642756922       0.06112237770649005     0.9958811318873166    
  19.93238264282274     0.012284374118646574    10730.800870878167  512.641157673349        224621.22989315732      0.0615492130300654      0.9959059059007502    
  19.786622958895254    0.012156068919593121    10718.872979633195  515.6620678995984       222809.17117192535      0.06197903978663822     0.9959304283310584    
  19.64187823751495     0.012029106204676366    10706.903126412164  518.6981050471092       221010.59063626803      0.06241187890628164     0.9959546991998246    
  19.498141411318443    0.011903471904942963    10694.891165988502  521.7493113830853       219225.3914990927       0.06284775146451393     0.9959787184925754    
  19.355405462150898    0.011779152099461865    10682.836952644271  524.815728800297        217453.47765712265      0.06328667868328107     0.9960024861582641    
  19.213663420723396    0.011656133013759038    10670.74034016895   527.8973988074384       215694.75368611063      0.06372868193194492     0.9960260021087403    
  19.072908366272703    0.011534401018268919    10658.60118185821   530.9943625193455       213949.12483608577      0.06417378272827737     0.9960492662182059    
  18.93313342622343     0.011413942626802393    10646.419330512712  534.1066606470713       212216.49702663423      0.06462200273946034     0.9960722783226588    
  18.794331775852523    0.011294744495031105    10634.194638436908  537.2343334878201       210496.77684221222      0.0650733637830915      0.9960950382193247    
  18.656496637956057    0.011176793418987955    10621.926957437845  540.3774209147346       208789.8715274918       0.06552788782819614     0.9961175456660715    
  18.51962128251843     0.011060076333583595    10609.616138823989  543.5359623665369       207095.68898273972      0.0659855969962445      0.9961398003808148    
  18.38369902638378     0.01094458031113874     10597.262033404053  546.7099968370214       205414.13775922795      0.06644651356217544     0.9961618020409061    
  18.248723232929738    0.010830292559932139    10584.86449148583   549.8995628643972       203745.12705467633      0.0669106599554256      0.9961835502825074    
  18.114687311743428    0.01071720042276402     10572.42336287505   553.1046985204778       202088.5667087275       0.06737805876096474     0.9962050446999514    
  17.98158471829973     0.010605291375534865    10559.938496874223  556.3254413997172       200444.36719845276      0.06784873272033683     0.9962262848450877    
  17.849408953641788    0.010494553025839343    10547.409742281528  559.5618286080913       198812.43963389006      0.06832270473270702     0.9962472702266114    
  17.71815356406374     0.010384973111575197    10534.836947389682  562.81389675182         197192.69575361256      0.06879999785591465     0.9962680003093783    
  17.58781214079564     0.010276539499566997    10522.219959984832  566.0816819259308       195585.04792032827      0.06928063530753202     0.996288474513703     
  17.458378319690596    0.010169240184204521    10509.558627345468  569.3652197026609       193989.40911651085      0.06976464046592915     0.9963086922146424    
  17.32984578091407     0.010063063286095693    10496.85279624134   572.6645451196962       192405.69294006037      0.07025203687134438     0.9963286527412605    
  17.202208248635365    0.00995799705073382     10484.102312932377  575.9796926682442       190833.8135999948       0.07074284822696089     0.9963483553758781    
  17.07545949072122     0.009854029847179058    10471.307023167648  579.3106962809408       189273.6859121714       0.07123709839998918     0.9963677993533041    
  16.949593318431567    0.009751150166753915    10458.466772184314  582.6575893195876       187725.22529503814      0.07173481142275526     0.996386983860051     
  16.82460358611741     0.009649346621752637    10445.581404706598  586.020404562718        186188.34776541454      0.07223601149379495     0.9964059080335297    
  16.700484190920772    0.00954860794416435     10432.650764944778  589.39917419299         184662.96993430253      0.07274072297895391     0.9964245709612294    
  16.577229072476772    0.00944892298440978     10419.67469659419   592.7939297844046       183149.00900272597      0.07324897041249351     0.9964429716798763    
  16.454832212617767    0.009350280710091452    10406.653042834247  596.2047022893452       181646.3827575999       0.07376077849820262     0.9964611091745743    
  16.33328763507952     0.009252670204757152    10393.585646327481  599.6315220254405       180155.00956762812      0.07427617211051524     0.9964789823779258    
  16.212589405209457    0.009156080666676567    10380.472349218591  603.0744186622438       178674.80837922965      0.07479517629563397     0.9964965901691349    
  16.09273162967692     0.009060501407630954    10367.312993133517  606.5334212077298       177205.69871249376      0.07531781627265915     0.9965139313730862    
  15.97370845618547     0.008965921851715668    10354.10741917853   610.0085579946049       175747.60065716333      0.07584411743472402     0.9965310047594074    
  15.855514073187166    0.008872331534155451    10340.855467939342  613.4998566664312       174300.43486864603      0.07637410535013546     0.9965478090415071    
  15.738142709598847    0.008779720100132296    10327.556979480238  617.00734416356         172864.12256405383      0.0769078057635205      0.9965643428755958    
  15.621588634520371    0.008688077303625799    10314.21179334322   620.5310467088722       171438.58551826965      0.07744524459697873     0.9965806048596793    
  15.505846156954856    0.008597393006265839    10300.819748547176  624.0709897933256       170023.7460600421       0.07798644795124017     0.9965965935325344    
  15.390909625530814    0.00850765717619745     10287.38068358708   627.6271981613056       168619.52706810724      0.07853144210682901     0.9966123073726596    
  15.27677342822626     0.008418859886957787    10273.894436433195  631.1996957957766       167225.85196733742      0.07908025352523287     0.9966277447972028    
  15.163431992094722    0.008330991316364977    10260.360844530318  634.7885059032325       165842.64472491737      0.07963290885007777     0.9966429041608671    
  15.050879782993178    0.008244041745418854    10246.779744797037  638.3936508984439       164469.82984654675      0.08018943490830859     0.9966577837547889    
  14.939111305311854    0.008158001557213322    10233.15097362501   642.0151523889992       163107.33237266942      0.08074985871137515     0.9966723818053936    
  14.828121101705932    0.008072861235860294    10219.474366878283  645.6530311596392       161755.07787472903      0.08131420745642376     0.9966866964732282    
  14.717903752829116    0.00798861136542507     10205.749759892626  649.3073071563796       160412.99245145117      0.08188250852749426     0.9967007258517628    
  14.608453877069051    0.007905242628873028    10191.976987474882  652.9779994704207       159081.00272515087      0.08245478949672246     0.9967144679661705    
  14.49976613028459     0.007822745807027503    10178.15588390237   656.665126321844        157759.03583806675      0.08303107812554793     0.9967279207720786    
  14.391835205544872    0.007741111777538714    10164.2862829223    660.3687050430893       156447.01944872027      0.0836114023659272      0.9967410821542936    
  14.284655832870245    0.007660331513863687    10150.36801775121   664.088752062212        155144.88172830062      0.08419579036155227     0.9967539499254957    
  14.178222778974963    0.007580396084256971    10136.40092107446   667.8252828859195       153852.55135707516      0.0847842704490741      0.9967665218249093    
  14.072530847011697    0.00750129665077209     10122.384825045721  671.5783120823801       152569.95752082474      0.08537687115933164     0.9967787955169407    
  13.967574876317817    0.007423024468273608    10108.319561286526  675.3478532638068       151297.02990730415      0.08597362121858555     0.9967907685897873    
  13.863349742163427    0.007345570883459648    10094.204960885836  679.1339190688101       150033.69870272727      0.08657454954975742     0.9968024385540177    
  13.759850355501174    0.007268927333894829    10080.040854399651  682.9365211445181       148779.89458827703      0.08717968527367356     0.9968138028411193    
  13.657071662717787    0.007193085347053438    10065.827071850645  686.755670128462        147535.54873663964      0.08778905771031399     0.9968248588020177    
  13.555008645387359    0.007118036539372783    10051.563442727844  690.591375630223        146300.5928085633       0.08840269638006605     0.9968356037055576    
  13.453656320026319    0.007043772615316558    10037.24979598634   694.4436462128402       145074.95894944083      0.08902063100498299     0.9968460347369592    
  13.353009737850137    0.006970285366448183    10022.885960047031  698.3124893739749       143858.57978591646      0.08964289151004706     0.9968561489962352    
  13.253063984531712    0.0068975666705139525   10008.471762796433  702.1979115268291       142651.38842251647      0.09026950802443727     0.9968659434965764    
  13.153814179961437    0.006825608490535922    9994.00703158648    706.0999179808159       141453.31843830302      0.09090051088280163     0.9968754151627023    
  13.05525547800895     0.006754402873914421    9979.49159323441    710.0185129219788       140264.3038835522       0.09153593062653392     0.9968845608291742    
  12.957383066286514    0.006683941951540062    9964.92527402268    713.9536993931583       139084.27927645465      0.09217579800505465     0.9968933772386767    
  12.860192165914086    0.006614217936915206    9950.307899698912   717.9054792739004       137913.1795998399       0.09282014397709627     0.9969018610402584    
  12.763678031285973    0.00654522312528471     9935.639295475892   721.8738532601072       136750.9402979232       0.09346899971199256     0.9969100087875348    
  12.66783594983917     0.006476949892775917    9920.919286031629   725.8588208434247       135597.49727307583      0.09412239659097196     0.9969178169368563    
  12.57266124182324     0.006409390695547749    9906.147695509433   729.8603802903668       134452.78688261748      0.09478036620845488     0.9969252818454347    
  12.47814926007187     0.006342538068948826    9891.32434751806    733.8785286211704       133316.74593563142      0.09544294037335467     0.9969323997694299    
  12.384295389775952    0.006276384626684521    9876.449065131914   737.9132615883817       132189.3116898021       0.09611015111038239     0.9969391668619952    
  12.291095048258292    0.006210923059992824    9861.52167089127    741.9645736551674       131070.4218482748       0.096782030661355       0.9969455791712836    
  12.198543684749863    0.006146146136828959    9846.541986802587   746.0324579733508       129960.01455653766      0.09745861148650704     0.9969516326384098    
  12.106636780167612    0.006082046701058636    9831.509834338845   750.1169063611692       128858.02839932509      0.09813992626580545     0.9969573230953679    
  12.01536984689384     0.006018617671659854    9816.425034439955   754.2179092807476       127764.40239754361      0.09882600790026756     0.9969626462629088    
  11.92473842855708     0.005955852041933155    9801.287407513219   758.3354558152893       126679.07600521868      0.09951688951328216     0.9969675977483693    
  11.834738099814535    0.005893742878720261    9786.096773433845   762.4695336459772       125601.98910646346      0.10021260445193322     0.996972173043456     
  11.745364466136008    0.005832283321630973    9770.852951545536   766.6201290285856       124533.08201246861      0.10091318628832627     0.9969763675219843    
  11.656613163589347    0.005771466582278273    9755.555760661126   770.7872267697959       123472.29545851349      0.10161866882091741     0.9969801764375659    
  11.568479858627377    0.005711285943521521    9740.205019063285   774.970810203218        122419.5706009982       0.10232908607584448     0.9969835949212529    
  11.480960247876325    0.005651734758717671    9724.800544505295   779.1708611651095       121374.84901449663      0.10304447230826047     0.9969866179791267    
  11.394050057925702    0.005592806450980416    9709.342154211876   783.387359969793        120338.07268883016      0.10376486200366869     0.9969892404898417    
  11.307745045119663    0.005534494512447184    9693.829664880108   787.6202853847675       119309.18402616215      0.10449028987925994     0.9969914572021135    
  11.222040995349818    0.005476792503553889    9678.262892680392   791.869614605509        118288.12583811267      0.10522079088525106     0.996993262732155     
  11.136933723849468    0.005419694052317369    9662.641653257513   796.1353232299612       117274.84134289369      0.10595640020622486     0.9969946515610612    
  11.052419074989288    0.005363192853625407    9646.96576173175    800.4173852327089       116269.27416246431      0.10669715326247123     0.9969956180321368    
  10.96849292207444     0.005307282668534291    9631.23503270009    804.7157729388334       115271.36831970641      0.10744308571132904     0.9969961563481695    
  10.88515116714307     0.005251957323573789    9615.44928023749    809.0304569974463       114281.06823561959      0.1081942334485289      0.9969962605686452    
  10.802389740766252    0.005197210710059502    9599.608317898255   813.3614063548978       113298.31872653675      0.108950632609536       0.9969959246069059    
  10.720204601849275    0.0051430367834124765   9583.711958717464   817.7085882276574       112323.06500135835      0.10971231957089356     0.996995142227249     
  10.638591737434345    0.0050894295624860164   9567.7600152125     822.0719680748638       111355.2526588069       0.11047933095156597     0.9969939070419666    
  10.55754716250464     0.005036383128899643    9551.752299384669   826.4515095705398       110394.82768470046      0.11125170361428169     0.9969922125083185    
  10.477066919789772    0.00498389162638009     9535.688622720892   830.8471745754672       109441.73644924565      0.1120294746668753      0.9969900519254512    
  10.397147079572536    0.004931949260109255    9519.568796195515   835.2589231087259       108495.92570434956      0.11281268146362902     0.9969874184312454    
  10.317783739497061    0.004880550296079085    9503.392630272177   839.6867133188824       107557.34258095066      0.11360136160661279     0.9969843049991014    
  10.23897302437827     0.004829689060453249    9487.159934905812   844.1305014548368       106625.93458636873      0.11439555294702292     0.9969807044346597    
  10.160711086012663    0.004779359938935598    9470.87051954472    848.5902418363144       105701.64960167327      0.115195293586519       0.9969766093724491    
  10.082994102990442    0.004729557376145285    9454.52419313276    853.065886824005        104784.43587907085      0.11600062187855856     0.9969720122724709    
  10.005818280508912    0.004680275874998497    9438.120764111636   857.5573867893461       103874.24203931059      0.11681157642972942     0.9969669054167098    
  9.929179850187206     0.004631509996096735    9421.660040423294   862.0646900839417       102971.01706910823      0.11762819610107901     0.9969612809055737    
  9.853075069882289     0.004583254357121563    9405.141829512428   866.5877430086213       102074.71031858843      0.11845052000944076     0.9969551306542601    
  9.777500223506241     0.004535503632235746    9388.565938329097   871.1264897821285       101185.27149874491      0.11927858752875674     0.9969484463890499    
  9.702451620844807     0.004488252551490727    9371.932173331457   875.6808725094406       100302.65067891884      0.12011243829139667     0.9969412196435219    
  9.627925597377235     0.004441495900240387    9355.240340488623   880.2508311497131       99426.79828429515       0.12095211218947223     0.9969334417546927    
  9.553918514097331     0.004395228518560967    9338.490245283623   884.8363034838475       98557.66509341616       0.121797649376147       0.9969251038590772    
  9.480426757335795     0.004349445300677163    9321.681692716516   889.4372250816778       97695.20223571341       0.12264909026694105     0.9969161968886674    
  9.40744673858377      0.0043041411943942655   9304.814487307603   894.0535292687732       96839.36118905654       0.12350647554103002     0.9969067115668303    
  9.334974894317618     0.004259311200536297    9287.888433100792   898.685147092855        95990.0937773197        0.12436984614253827     0.9968966384041228    
  9.26300768582494      0.00421495037239011     9270.903333667082   903.3320072898189       95147.35216796532       0.12523924328182537     0.9968859676940208    
  9.191541599031787     0.004171053815155352    9253.858992108195   907.9940362493664       94311.08886964503       0.12611470843676578     0.9968746895085622    
  9.120573144331074     0.004127616685400233    9236.755211060343   912.6711579802384       93481.2567298174        0.12699628335402108     0.9968627936938999    
  9.050098856412186     0.004084634190523058    9219.591792698146   917.363294075047        92657.8089323828        0.12788401005030423     0.9968502698657679    
  8.980115294091794     0.004042101588219452    9202.368538738681   922.0703636747025       91840.69899533507       0.12877793081363517     0.9968371074048534    
  8.910619040145816     0.0040000141859552075   9185.085250445718   926.792283432436        91029.88076842984       0.12967808820458773     0.9968232954520763    
  8.841606701142563     0.003958367340444701    9167.741728634068   931.5289674774076       90225.30843086935       0.13058452505752688     0.9968088229037744    
  8.773074907277055     0.003917156457134833    9150.337773674128   936.2803273779028       89426.936489004         0.13149728448183554     0.9967936784067891    
  8.705020312206475     0.0038763769896944114   9132.873185496566   941.0462721041097       88634.71977405003       0.13241640986313116     0.9967778503534563    
  8.637439592886771     0.0038360244395089257   9115.347763597187   945.8267079904779       87848.61343982341       0.13334194486447057     0.9967613268764944    
  8.570329449410405     0.0037960943551806725   9097.761307041961   950.6215386976509       87068.57296049017       0.134273933427543       0.9967440958437908    
  8.50368660484522      0.0037565823320341502   9080.11361447224    955.4306651739726       86294.55412833254       0.13521241977385062     0.9967261448530833    
  8.437507805074434     0.0037174840116266884   9062.404484110151   960.2539856165636       85526.5130515311        0.13615744840587551     0.996707461226536     
  8.371789818637751     0.003678795081264231    9044.633713764157   965.0913954319615       84764.40615196267       0.13710906410823295     0.9966880320052091    
  8.306529436573566     0.0036405112735222547   9026.80110083484    969.9427871963284       84008.19016301411       0.13806731194881        0.9966678439434146    
  8.241723472262285     0.0036026283657717303   9008.906442320847   974.8080506152121       83257.82212741149       0.13903223727988848     0.9966468835029642    
  8.177368761270719     0.003565142179710101    8990.949534825068   979.6870724828715       82513.25939506508       0.1400038857392521      0.9966251368473007    
  8.113462161197571     0.0035280485808972064   8972.930174560981   984.579736641149        81774.45962092941       0.14098230325127648     0.9966025898355148    
  8.050000551519995     0.003491343478296112    8954.848157359233   989.4859239378962       81041.38076287886       0.14196753602800155     0.9965792280162431    
  7.9869808334412316    0.0034550228238187926   8936.703278674435   994.4055121849476       80313.98107959855       0.14295963057018538     0.9965550366214447    
  7.924399929739282     0.0034190826118765984   8918.495333592164   999.3383761156375       79592.21912849002       0.14395863366833866     0.9965300005600592    
  7.86225478461666      0.0033835188789354824   8900.22411683619    1004.2843873418578      78876.05376359212       0.14496459240373902     0.9965041044115365    
  7.800542363551179     0.003348327703075914    8881.889422775954   1009.2434143106551      78165.44413351691       0.14597755414942412     0.9964773324192419    
  7.739259653147771     0.003313505203557445    8863.491045434253   1014.2153222603629      77460.34967940013       0.1469975665711627      0.9964496684837313    
  7.678403660991352     0.003279047540387868    8845.028778495196   1019.1999731762662      76760.73013286658       0.1480246776284027      0.9964210961558972    
  7.617971415500694     0.003244950913896925    8826.502415312381   1024.197225745796       76066.54551400994       0.1490589355751956      0.9963915986299791    
  7.557959965783329     0.0032112115643145155   8807.911748917351   1029.2069353132506      75377.75612938732       0.15010038896109534     0.9963611587364389    
  7.498366381491456     0.003177825771353359    8789.256572028291   1034.2289538340408      74694.32257002806       0.15114908663203167     0.9963297589347012    
  7.439187752678853     0.0031447898537960584   8770.536677059      1039.2631298284562      74016.205709457         0.15220507773115619     0.996297381305747     
  7.3804211896587795    0.003112100169086525    8751.75185612814    1044.3093083349524      73343.36670173181       0.15326841169966046     0.9962640075445723    
  7.322063822862875     0.00307975311292571     8732.901901068744   1049.3673308629513      72675.76697949463       0.15433913827756485     0.996229618952496     
  7.2641128027010335    0.0030477451188716106   8713.986603438054   1054.4370353451593      72013.36825203772       0.15541730750447666     0.9961941964293224    
  7.206565299422262     0.0030160726579434903   8695.005754527589   1059.5182560893913      71356.13250338299       0.15650296972031705     0.9961577204653549    
  7.1494185029764985    0.002984732238230279    8675.959145373576   1064.6108237299095      70704.0219903756        0.15759617556601485     0.9961201711332549    
  7.092669622877388     0.002953720404503098    8656.846566767643   1069.7145651782655      70056.99924079092       0.15869697598416665     0.9960815280797478    
  7.0363158880660315    0.0029230337378318865   8637.667809267856   1074.829303573648       69415.02705145578       0.15980542221966104     0.9960417705171712    
  6.980354546775667     0.002892668855206058    8618.422663210053   1079.954858232732       68778.06848638279       0.16092156582026662     0.9960008772148613    
  6.924782866397293     0.0028626224091591666   8599.11091871953    1085.0910445990296      68146.08687491842       0.1620454586371818      0.9959588264903807    
  6.86959813334624      0.0028328910873975316   8579.732365723059   1090.2376741917394      67519.0458099045        0.16317715282554512     0.9959155962005777    
  6.814797652929659     0.0028034716124327795   8560.286793961233   1095.39455455409        66896.909145853         0.16431670084490466     0.9958711637324785    
  6.760378749214927     0.002774360741218255    8540.7739930012     1100.5614892011838      66279.64099713402       0.16546415545964535     0.9958255059940111    
  6.7063387648989945    0.002745555264789282    8521.193752249721   1105.738277567325       65667.20573617714       0.16661956973937195     0.9957785994045543    
  6.652675061178603     0.0027170520079071946   8501.545860966631   1110.924714952851       65059.567991685515      0.16778299705924715     0.9957304198853117    
  6.599385017621441     0.0026888478287071475   8481.83010827866    1116.1205924704443      64456.692646863296      0.1689544911002822      0.9956809428495085    
  6.5464660320381824    0.0026609396183496213   8462.046283193651   1121.3256969909378      63858.54483765584       0.17013410584957897     0.9956301431924048    
  6.493915520355412     0.002633324300675612    8442.194174615168   1126.5398110886072      63265.08995100266       0.17132189560052163     0.9955779952811294    
  6.441730916489435     0.002605998831865446    8422.273571357517   1131.7627129859518      62676.29362310312       0.17251791495291643     0.9955244729443238    
  6.389909672220978     0.0025789602001012055   8402.284262161189   1136.9941764979585      62092.12173769507       0.17372221881307726     0.9954695494615972    
  6.33844925707075      0.0025522054252327016   8382.226035708714   1142.2339709758521      61512.540424345716      0.17493486239385556     0.9954131975527932    
  6.2873471581758675    0.0025257315584469664   8362.098680640966   1147.4818612503325      60937.516056755114      0.1761559012146128      0.9953553893670591    
  6.236600880167146     0.0024995356819412376   8341.901985573895   1152.7376075742925      60367.01525107212       0.17738539110113324     0.9952960964717182    
  6.186207945047253     0.002473614908599386    8321.63573911574    1158.0009655650204      59801.004864222705      0.17862338818547513     0.9952352898409434    
  6.136165892069688     0.0024479663816717435   8301.299729884695   1163.2716861458898      59239.45199225048       0.1798699489057585      0.9951729398442278    
  6.086472277618619     0.002422587274458316    8280.893746527043   1168.5495154875289      58682.323968669276      0.18112513000588723     0.9951090162346498    
  6.037124675089558     0.002397474789995328    8260.417577735796   1173.8341949484745      58129.588362828086      0.18238898853520324     0.9950434881369297    
  5.98812067477086      0.0023726261607450736   8239.871012269838   1179.125461015314       57581.21297828795       0.18366158184807072     0.9949763240352757    
  5.939457883726047     0.0023480386482890225   8219.253838973545   1184.4230452423078      57037.16585121055       0.18494296760338824     0.9949074917610189    
  5.89113392567695      0.0023237095430241736   8198.565846796979   1189.7266741905023      56497.41524875903       0.18623320376402605     0.994836958480026     
  5.843146440887671     0.002299636163862591    8177.806824816564   1195.0360693663256      55961.929667510376      0.18753234859618662     0.994764690679902     
  5.795493086049351     0.002275815857934119    8156.976562256353   1200.3509471596738      55430.67783187965       0.18884046066868554     0.9946906541569625    
  5.748171534165729     0.0022522460002922114   8136.074848509826   1205.6710187814872      54903.62869255575       0.19015759885215103     0.9946148140029879    
